company,grant_year,n_patents,mean_quality,n_high,tk
KOPIN CORPORATION,2011,6,0.57939976,1.0,KOPN
KOPIN CORPORATION,2013,3,0.80129266,3.0,KOPN
KOPIN CORPORATION,2014,12,0.77576524,6.0,KOPN
KOPIN CORPORATION,2015,8,0.7966682,3.0,KOPN
KOPIN CORPORATION,2016,25,0.7670422,11.0,KOPN
KOPIN CORPORATION,2017,17,0.7072231,3.0,KOPN
KOPIN CORPORATION,2018,11,0.6033969,4.0,KOPN
KOPIN CORPORATION,2019,11,0.6630759,0.0,KOPN
KOPIN CORPORATION,2020,4,0.6304507,0.0,KOPN
KOPIN CORPORATION,2021,2,0.5983653,0.0,KOPN
KOPIN CORPORATION,2022,1,0.90827096,0.0,KOPN
KOPIN CORPORATION,2023,4,0.6156572,0.0,KOPN
KOPIN CORPORATION,2024,3,0.6938181,0.0,KOPN
KOPIN CORPORATION,2025,2,0.69120175,0.0,KOPN
KOREA ELECTRIC POWER CORPORATION,2000,1,0.14385445,0.0,KEP
KOREA ELECTRIC POWER CORPORATION,2001,1,0.086734675,0.0,KEP
KOREA ELECTRIC POWER CORPORATION,2002,2,0.29109573,0.0,KEP
KOREA ELECTRIC POWER CORPORATION,2004,2,0.28174087,0.0,KEP
KOREA ELECTRIC POWER CORPORATION,2005,3,0.18355174,0.0,KEP
KOREA ELECTRIC POWER CORPORATION,2006,7,0.23652348,0.0,KEP
KOREA ELECTRIC POWER CORPORATION,2007,3,0.16000785,0.0,KEP
KOREA ELECTRIC POWER CORPORATION,2008,2,0.18564723,0.0,KEP
KOREA ELECTRIC POWER CORPORATION,2009,2,0.1656439,0.0,KEP
KOREA ELECTRIC POWER CORPORATION,2010,13,0.22861092,1.0,KEP
KOREA ELECTRIC POWER CORPORATION,2011,11,0.2091352,0.0,KEP
KOREA ELECTRIC POWER CORPORATION,2012,21,0.2848964,0.0,KEP
KOREA ELECTRIC POWER CORPORATION,2013,11,0.19406582,0.0,KEP
KOREA ELECTRIC POWER CORPORATION,2014,4,0.29845133,0.0,KEP
KOREA ELECTRIC POWER CORPORATION,2015,6,0.28602615,0.0,KEP
KOREA ELECTRIC POWER CORPORATION,2016,6,0.25666305,0.0,KEP
KOREA ELECTRIC POWER CORPORATION,2017,17,0.25210166,0.0,KEP
KOREA ELECTRIC POWER CORPORATION,2018,11,0.35213292,1.0,KEP
KOREA ELECTRIC POWER CORPORATION,2019,19,0.4105843,0.0,KEP
KOREA ELECTRIC POWER CORPORATION,2020,10,0.45997745,0.0,KEP
KOREA ELECTRIC POWER CORPORATION,2021,11,0.36214855,0.0,KEP
KOREA ELECTRIC POWER CORPORATION,2022,11,0.45352966,0.0,KEP
KOREA ELECTRIC POWER CORPORATION,2023,3,0.33203396,0.0,KEP
KOREA ELECTRIC POWER CORPORATION,2024,2,0.40351865,0.0,KEP
KOREA ELECTRIC POWER CORPORATION,2025,2,0.38658527,0.0,KEP
"KVH Industries, Inc.",2000,3,0.3933563,0.0,KVHI
"KVH Industries, Inc.",2001,1,0.017808342,0.0,KVHI
"KVH Industries, Inc.",2002,6,0.5835772,2.0,KVHI
"KVH Industries, Inc.",2003,5,0.69209164,0.0,KVHI
"KVH Industries, Inc.",2004,5,0.7244809,0.0,KVHI
"KVH Industries, Inc.",2005,5,0.6331582,0.0,KVHI
"KVH Industries, Inc.",2006,2,0.6288751,0.0,KVHI
"KVH Industries, Inc.",2008,3,0.41274703,0.0,KVHI
"KVH Industries, Inc.",2009,1,0.39302316,0.0,KVHI
"KVH Industries, Inc.",2011,1,0.35516608,0.0,KVHI
"KVH Industries, Inc.",2012,1,0.525924,0.0,KVHI
"KVH Industries, Inc.",2013,1,0.50042397,0.0,KVHI
"KVH Industries, Inc.",2014,2,0.43394482,0.0,KVHI
"KVH Industries, Inc.",2016,2,0.65492916,2.0,KVHI
"KVH Industries, Inc.",2017,1,0.7681867,0.0,KVHI
"KVH Industries, Inc.",2018,3,0.6349533,0.0,KVHI
"KVH Industries, Inc.",2019,4,0.61945117,0.0,KVHI
"KVH Industries, Inc.",2020,1,0.6904297,0.0,KVHI
"KVH Industries, Inc.",2021,4,0.7457741,0.0,KVHI
"KVH Industries, Inc.",2022,4,0.7711677,0.0,KVHI
Kennametal PC Inc.,2001,17,0.4000812,2.0,KMT
Kennametal PC Inc.,2002,14,0.49112758,2.0,KMT
Kennametal PC Inc.,2003,5,0.49995637,0.0,KMT
Kennametal PC Inc.,2004,3,0.5301655,0.0,KMT
Kennametal PC Inc.,2005,1,0.66198516,0.0,KMT
"Key Technology, Inc.",2001,7,0.3061729,0.0,BKYI
"Key Technology, Inc.",2002,2,0.36346987,1.0,BKYI
"Key Technology, Inc.",2003,3,0.3817769,0.0,BKYI
"Key Technology, Inc.",2004,5,0.561612,0.0,BKYI
"Key Technology, Inc.",2005,3,0.38228366,0.0,BKYI
"Key Technology, Inc.",2006,2,0.21702024,0.0,BKYI
"Key Technology, Inc.",2007,1,0.23882027,0.0,BKYI
"Key Technology, Inc.",2009,3,0.37552062,1.0,BKYI
"Key Technology, Inc.",2010,4,0.40816706,0.0,BKYI
"Key Technology, Inc.",2011,1,0.21594894,0.0,BKYI
"Key Technology, Inc.",2012,3,0.37042966,0.0,BKYI
"Key Technology, Inc.",2013,2,0.310963,0.0,BKYI
"Key Technology, Inc.",2014,4,0.3935113,0.0,BKYI
"Key Technology, Inc.",2015,7,0.4798104,0.0,BKYI
"Key Technology, Inc.",2016,8,0.39150915,1.0,BKYI
"Key Technology, Inc.",2017,3,0.43864894,1.0,BKYI
"Key Technology, Inc.",2018,4,0.3822854,0.0,BKYI
"Key Technology, Inc.",2019,10,0.31422383,0.0,BKYI
"Key Technology, Inc.",2020,2,0.31915158,0.0,BKYI
"Key Technology, Inc.",2022,2,0.58274376,0.0,BKYI
"Key Technology, Inc.",2023,2,0.36560136,0.0,BKYI
"Key Technology, Inc.",2024,1,0.68652046,0.0,BKYI
Kimberly-Clark Inc.,2000,8,0.44151363,2.0,KMB
Kimberly-Clark Inc.,2001,9,0.36072722,1.0,KMB
Kimberly-Clark Inc.,2002,3,0.49094188,0.0,KMB
Kimberly-Clark Inc.,2003,2,0.6083319,0.0,KMB
Kimberly-Clark Inc.,2010,5,0.80999756,3.0,KMB
Kimberly-Clark Inc.,2011,1,0.8616162,0.0,KMB
Kimberly-Clark Inc.,2012,4,0.84085286,1.0,KMB
Kimberly-Clark Inc.,2013,4,0.8514122,0.0,KMB
Kimberly-Clark Inc.,2014,4,0.8685459,1.0,KMB
Kimberly-Clark Inc.,2015,1,0.67313975,0.0,KMB
Kimberly-Clark Inc.,2021,1,0.5874127,0.0,KMB
Kimberly-Clark Inc.,2024,3,0.40260425,0.0,KMB
"Kimberly-Clark Worldwide, Inc.",2000,222,0.4932551,77.0,KMB
"Kimberly-Clark Worldwide, Inc.",2001,235,0.5011317,53.0,KMB
"Kimberly-Clark Worldwide, Inc.",2002,247,0.49627966,42.0,KMB
"Kimberly-Clark Worldwide, Inc.",2003,363,0.5258496,38.0,KMB
"Kimberly-Clark Worldwide, Inc.",2004,301,0.54103214,16.0,KMB
"Kimberly-Clark Worldwide, Inc.",2005,254,0.56476635,14.0,KMB
"Kimberly-Clark Worldwide, Inc.",2006,223,0.58648944,17.0,KMB
"Kimberly-Clark Worldwide, Inc.",2007,173,0.5753338,7.0,KMB
"Kimberly-Clark Worldwide, Inc.",2008,142,0.57317436,17.0,KMB
"Kimberly-Clark Worldwide, Inc.",2009,159,0.5989382,17.0,KMB
"Kimberly-Clark Worldwide, Inc.",2010,237,0.6137393,34.0,KMB
"Kimberly-Clark Worldwide, Inc.",2011,202,0.60273516,25.0,KMB
"Kimberly-Clark Worldwide, Inc.",2012,204,0.62289065,25.0,KMB
"Kimberly-Clark Worldwide, Inc.",2013,182,0.61021006,20.0,KMB
"Kimberly-Clark Worldwide, Inc.",2014,175,0.6143795,22.0,KMB
"Kimberly-Clark Worldwide, Inc.",2015,108,0.67022204,8.0,KMB
"Kimberly-Clark Worldwide, Inc.",2016,130,0.63268536,13.0,KMB
"Kimberly-Clark Worldwide, Inc.",2017,81,0.6567812,5.0,KMB
"Kimberly-Clark Worldwide, Inc.",2018,81,0.6291165,10.0,KMB
"Kimberly-Clark Worldwide, Inc.",2019,111,0.47809938,0.0,KMB
"Kimberly-Clark Worldwide, Inc.",2020,110,0.4744176,0.0,KMB
"Kimberly-Clark Worldwide, Inc.",2021,91,0.4816514,0.0,KMB
"Kimberly-Clark Worldwide, Inc.",2022,91,0.4854499,0.0,KMB
"Kimberly-Clark Worldwide, Inc.",2023,95,0.46813783,0.0,KMB
"Kimberly-Clark Worldwide, Inc.",2024,84,0.50870556,0.0,KMB
"Kimberly-Clark Worldwide, Inc.",2025,97,0.46079466,0.0,KMB
"Kronos International, Inc.",2003,1,0.36234158,0.0,KNOS
"Kronos International, Inc.",2005,1,0.22495838,0.0,KNOS
"Kronos International, Inc.",2006,3,0.24769308,0.0,KNOS
"Kronos International, Inc.",2007,2,0.2814685,0.0,KNOS
"Kronos International, Inc.",2009,2,0.19846524,0.0,KNOS
"Kronos International, Inc.",2010,3,0.22448128,0.0,KNOS
"Kronos International, Inc.",2011,3,0.2078809,0.0,KNOS
"Kronos International, Inc.",2012,3,0.14850573,0.0,KNOS
"Kronos International, Inc.",2013,1,0.10731981,0.0,KNOS
"Kronos International, Inc.",2014,3,0.17563258,0.0,KNOS
"Kronos International, Inc.",2015,1,0.2135507,0.0,KNOS
"Kronos International, Inc.",2016,1,0.23782942,0.0,KNOS
"Kronos International, Inc.",2017,3,0.18322538,0.0,KNOS
"Kronos International, Inc.",2018,4,0.23399575,0.0,KNOS
"Kronos International, Inc.",2019,3,0.20987797,0.0,KNOS
"Kronos International, Inc.",2020,1,0.342487,0.0,KNOS
"Kronos International, Inc.",2021,1,0.23899865,0.0,KNOS
"Kronos International, Inc.",2023,1,0.21873116,0.0,KNOS
"Kronos International, Inc.",2025,2,0.2684438,0.0,KNOS
"Kulicke and Soffa Industries, Inc.",2000,1,0.2930891,0.0,KLIC
"Kulicke and Soffa Industries, Inc.",2001,3,0.45901248,0.0,KLIC
"Kulicke and Soffa Industries, Inc.",2004,2,0.5366226,0.0,KLIC
"Kulicke and Soffa Industries, Inc.",2005,2,0.5069606,1.0,KLIC
"Kulicke and Soffa Industries, Inc.",2006,3,0.49112675,0.0,KLIC
"Kulicke and Soffa Industries, Inc.",2007,7,0.44599295,0.0,KLIC
"Kulicke and Soffa Industries, Inc.",2008,9,0.35248992,0.0,KLIC
"Kulicke and Soffa Industries, Inc.",2009,8,0.37208018,0.0,KLIC
"Kulicke and Soffa Industries, Inc.",2010,7,0.40111336,0.0,KLIC
"Kulicke and Soffa Industries, Inc.",2011,5,0.43410912,0.0,KLIC
"Kulicke and Soffa Industries, Inc.",2012,7,0.39416352,0.0,KLIC
"Kulicke and Soffa Industries, Inc.",2013,2,0.44706768,0.0,KLIC
"Kulicke and Soffa Industries, Inc.",2014,1,0.6251326,0.0,KLIC
"Kulicke and Soffa Industries, Inc.",2015,7,0.46680456,0.0,KLIC
"Kulicke and Soffa Industries, Inc.",2016,8,0.5488713,1.0,KLIC
"Kulicke and Soffa Industries, Inc.",2017,10,0.48578662,0.0,KLIC
"Kulicke and Soffa Industries, Inc.",2018,8,0.508423,0.0,KLIC
"Kulicke and Soffa Industries, Inc.",2019,9,0.55674136,0.0,KLIC
"Kulicke and Soffa Industries, Inc.",2020,9,0.518065,0.0,KLIC
"Kulicke and Soffa Industries, Inc.",2021,9,0.45770422,0.0,KLIC
"Kulicke and Soffa Industries, Inc.",2022,16,0.52033156,0.0,KLIC
"Kulicke and Soffa Industries, Inc.",2023,9,0.5221175,0.0,KLIC
"Kulicke and Soffa Industries, Inc.",2024,13,0.49554884,0.0,KLIC
"Kulicke and Soffa Industries, Inc.",2025,17,0.4707899,0.0,KLIC
L-3 COMMUNICATIONS CORPORATION,2000,13,0.6263043,3.0,SBAC
L-3 COMMUNICATIONS CORPORATION,2001,23,0.5413755,1.0,SBAC
L-3 COMMUNICATIONS CORPORATION,2002,13,0.5750705,3.0,SBAC
L-3 COMMUNICATIONS CORPORATION,2003,18,0.6004818,2.0,SBAC
L-3 COMMUNICATIONS CORPORATION,2004,15,0.63545513,3.0,SBAC
L-3 COMMUNICATIONS CORPORATION,2005,12,0.6050284,1.0,SBAC
L-3 COMMUNICATIONS CORPORATION,2006,32,0.5562465,2.0,SBAC
L-3 COMMUNICATIONS CORPORATION,2007,33,0.5701179,2.0,SBAC
L-3 COMMUNICATIONS CORPORATION,2008,23,0.5732239,0.0,SBAC
L-3 COMMUNICATIONS CORPORATION,2009,34,0.58486617,2.0,SBAC
L-3 COMMUNICATIONS CORPORATION,2010,32,0.6228717,4.0,SBAC
L-3 COMMUNICATIONS CORPORATION,2011,23,0.5352754,2.0,SBAC
L-3 COMMUNICATIONS CORPORATION,2012,25,0.5676429,5.0,SBAC
L-3 COMMUNICATIONS CORPORATION,2013,24,0.64827424,3.0,SBAC
L-3 COMMUNICATIONS CORPORATION,2014,34,0.5941861,2.0,SBAC
L-3 COMMUNICATIONS CORPORATION,2015,33,0.5588368,1.0,SBAC
L-3 COMMUNICATIONS CORPORATION,2016,23,0.5576533,1.0,SBAC
L-3 COMMUNICATIONS CORPORATION,2017,4,0.64590305,1.0,SBAC
L-3 COMMUNICATIONS CORPORATION,2018,14,0.4607616,0.0,SBAC
L-3 COMMUNICATIONS CORPORATION,2019,10,0.5694429,0.0,SBAC
L-3 COMMUNICATIONS CORPORATION,2020,3,0.58989555,0.0,SBAC
L-3 COMMUNICATIONS CORPORATION,2021,2,0.5790996,0.0,SBAC
"LANTRONIX, INC.",2003,2,0.5540823,1.0,LTRX
"LANTRONIX, INC.",2005,3,0.57431304,1.0,LTRX
"LANTRONIX, INC.",2006,3,0.56398803,1.0,LTRX
"LANTRONIX, INC.",2007,1,0.62997395,1.0,LTRX
"LANTRONIX, INC.",2010,4,0.6918331,1.0,LTRX
"LANTRONIX, INC.",2011,2,0.6493606,1.0,LTRX
"LANTRONIX, INC.",2012,3,0.7159279,1.0,LTRX
"LANTRONIX, INC.",2013,5,0.6991655,0.0,LTRX
"LANTRONIX, INC.",2014,5,0.6706157,0.0,LTRX
"LANTRONIX, INC.",2015,3,0.59179807,0.0,LTRX
"LANTRONIX, INC.",2016,2,0.56292695,0.0,LTRX
"LANTRONIX, INC.",2017,3,0.615088,1.0,LTRX
"LANTRONIX, INC.",2018,1,0.5595093,0.0,LTRX
"LANTRONIX, INC.",2019,2,0.570542,0.0,LTRX
"LANTRONIX, INC.",2021,2,0.65637237,0.0,LTRX
"LANTRONIX, INC.",2023,1,0.7087812,0.0,LTRX
"LANTRONIX, INC.",2024,1,0.76631725,0.0,LTRX
"LANTRONIX, INC.",2025,2,0.4690277,0.0,LTRX
"LEXICON PHARMACEUTICALS, INC.",2003,2,0.1381239,0.0,LXRX
"LEXICON PHARMACEUTICALS, INC.",2004,2,0.11792125,0.0,LXRX
"LEXICON PHARMACEUTICALS, INC.",2005,2,0.15168127,0.0,LXRX
"LEXICON PHARMACEUTICALS, INC.",2007,4,0.20332503,0.0,LXRX
"LEXICON PHARMACEUTICALS, INC.",2008,5,0.25849462,0.0,LXRX
"LEXICON PHARMACEUTICALS, INC.",2009,2,0.3226924,1.0,LXRX
"LEXICON PHARMACEUTICALS, INC.",2010,10,0.46438995,2.0,LXRX
"LEXICON PHARMACEUTICALS, INC.",2011,11,0.42130452,0.0,LXRX
"LEXICON PHARMACEUTICALS, INC.",2012,11,0.35722703,0.0,LXRX
"LEXICON PHARMACEUTICALS, INC.",2013,9,0.35431477,0.0,LXRX
"LEXICON PHARMACEUTICALS, INC.",2014,8,0.32395667,0.0,LXRX
"LEXICON PHARMACEUTICALS, INC.",2015,4,0.3527451,0.0,LXRX
"LEXICON PHARMACEUTICALS, INC.",2016,2,0.47853184,1.0,LXRX
"LEXICON PHARMACEUTICALS, INC.",2017,3,0.33853033,0.0,LXRX
"LEXICON PHARMACEUTICALS, INC.",2018,2,0.29410818,0.0,LXRX
"LEXICON PHARMACEUTICALS, INC.",2021,2,0.20416346,0.0,LXRX
"LEXICON PHARMACEUTICALS, INC.",2023,2,0.26805523,0.0,LXRX
"LEXICON PHARMACEUTICALS, INC.",2025,2,0.1783022,0.0,LXRX
LINDSAY CORPORATION,2007,2,0.2649584,0.0,LNN
LINDSAY CORPORATION,2011,1,0.36154097,0.0,LNN
LINDSAY CORPORATION,2013,7,0.37198964,0.0,LNN
LINDSAY CORPORATION,2014,14,0.37689558,1.0,LNN
LINDSAY CORPORATION,2015,5,0.42931166,0.0,LNN
LINDSAY CORPORATION,2016,12,0.43129745,2.0,LNN
LINDSAY CORPORATION,2017,7,0.32822016,1.0,LNN
LINDSAY CORPORATION,2018,13,0.37327477,0.0,LNN
LINDSAY CORPORATION,2019,9,0.3461734,0.0,LNN
LINDSAY CORPORATION,2020,9,0.28483355,0.0,LNN
LINDSAY CORPORATION,2021,10,0.30677572,0.0,LNN
LINDSAY CORPORATION,2022,8,0.35894024,0.0,LNN
LINDSAY CORPORATION,2023,4,0.3639701,0.0,LNN
LINDSAY CORPORATION,2024,9,0.32341087,0.0,LNN
LINDSAY CORPORATION,2025,8,0.3142161,0.0,LNN
"LIVEPERSON, INC.",2003,1,0.8821968,0.0,LPSN
"LIVEPERSON, INC.",2012,1,0.68715763,1.0,LPSN
"LIVEPERSON, INC.",2014,7,0.90898573,7.0,LPSN
"LIVEPERSON, INC.",2015,4,0.86320084,3.0,LPSN
"LIVEPERSON, INC.",2016,7,0.9015133,7.0,LPSN
"LIVEPERSON, INC.",2017,12,0.90010697,10.0,LPSN
"LIVEPERSON, INC.",2018,6,0.83312225,5.0,LPSN
"LIVEPERSON, INC.",2019,5,0.8515053,0.0,LPSN
"LIVEPERSON, INC.",2020,13,0.8261114,0.0,LPSN
"LIVEPERSON, INC.",2021,18,0.792732,0.0,LPSN
"LIVEPERSON, INC.",2022,26,0.82192135,0.0,LPSN
"LIVEPERSON, INC.",2023,27,0.8166211,0.0,LPSN
"LIVEPERSON, INC.",2024,27,0.74537235,0.0,LPSN
"LIVEPERSON, INC.",2025,23,0.73917204,0.0,LPSN
LJ Laboratories LLC,2000,5,0.5865685,2.0,CLB
LJ Laboratories LLC,2001,16,0.8676343,13.0,CLB
LJ Laboratories LLC,2002,11,0.8574504,2.0,CLB
LJ Laboratories LLC,2003,6,0.8928104,3.0,CLB
LOCKHEED MARTIN CORPORATION,2000,172,0.46976605,15.0,LMT
LOCKHEED MARTIN CORPORATION,2001,152,0.47611943,12.0,LMT
LOCKHEED MARTIN CORPORATION,2002,192,0.4344871,12.0,LMT
LOCKHEED MARTIN CORPORATION,2003,223,0.4673451,12.0,LMT
LOCKHEED MARTIN CORPORATION,2004,200,0.5158375,15.0,LMT
LOCKHEED MARTIN CORPORATION,2005,200,0.45817277,18.0,LMT
LOCKHEED MARTIN CORPORATION,2006,228,0.47202307,11.0,LMT
LOCKHEED MARTIN CORPORATION,2007,239,0.47694114,10.0,LMT
LOCKHEED MARTIN CORPORATION,2008,207,0.4892401,24.0,LMT
LOCKHEED MARTIN CORPORATION,2009,214,0.45933533,18.0,LMT
LOCKHEED MARTIN CORPORATION,2010,299,0.48326138,29.0,LMT
LOCKHEED MARTIN CORPORATION,2011,296,0.48020527,26.0,LMT
LOCKHEED MARTIN CORPORATION,2012,346,0.4601791,21.0,LMT
LOCKHEED MARTIN CORPORATION,2013,331,0.48771894,32.0,LMT
LOCKHEED MARTIN CORPORATION,2014,262,0.5193314,33.0,LMT
LOCKHEED MARTIN CORPORATION,2015,222,0.50418353,35.0,LMT
LOCKHEED MARTIN CORPORATION,2016,192,0.48672298,21.0,LMT
LOCKHEED MARTIN CORPORATION,2017,173,0.5384371,21.0,LMT
LOCKHEED MARTIN CORPORATION,2018,165,0.51480186,23.0,LMT
LOCKHEED MARTIN CORPORATION,2019,162,0.56627375,0.0,LMT
LOCKHEED MARTIN CORPORATION,2020,134,0.56621915,0.0,LMT
LOCKHEED MARTIN CORPORATION,2021,99,0.49681038,0.0,LMT
LOCKHEED MARTIN CORPORATION,2022,92,0.43833014,0.0,LMT
LOCKHEED MARTIN CORPORATION,2023,84,0.4394695,0.0,LMT
LOCKHEED MARTIN CORPORATION,2024,83,0.38953418,0.0,LMT
LOCKHEED MARTIN CORPORATION,2025,77,0.40686482,0.0,LMT
"LSI Industries, Inc.",2000,2,0.6226586,1.0,LYTS
"LSI Industries, Inc.",2001,3,0.6077451,0.0,LYTS
"LSI Industries, Inc.",2002,3,0.6339466,0.0,LYTS
"LSI Industries, Inc.",2003,1,0.7076617,0.0,LYTS
"LSI Industries, Inc.",2004,1,0.7671269,1.0,LYTS
"LSI Industries, Inc.",2005,1,0.6681038,0.0,LYTS
"LSI Industries, Inc.",2006,4,0.41977593,0.0,LYTS
"LSI Industries, Inc.",2008,3,0.60969,1.0,LYTS
"LSI Industries, Inc.",2009,4,0.43977562,0.0,LYTS
"LSI Industries, Inc.",2010,3,0.7043275,1.0,LYTS
"LSI Industries, Inc.",2011,8,0.5710939,3.0,LYTS
"LSI Industries, Inc.",2012,5,0.6318299,3.0,LYTS
"LSI Industries, Inc.",2013,13,0.710057,5.0,LYTS
"LSI Industries, Inc.",2014,5,0.8038214,1.0,LYTS
"LSI Industries, Inc.",2015,4,0.7606411,3.0,LYTS
"LSI Industries, Inc.",2016,2,0.84798145,0.0,LYTS
"LSI Industries, Inc.",2017,2,0.6755258,0.0,LYTS
"LSI Industries, Inc.",2018,1,0.3745743,0.0,LYTS
"LSI Industries, Inc.",2019,4,0.51884085,0.0,LYTS
"LSI Industries, Inc.",2020,3,0.6153579,0.0,LYTS
"LSI Industries, Inc.",2021,4,0.56531465,0.0,LYTS
"LSI Industries, Inc.",2022,1,0.61090636,0.0,LYTS
"LSI Industries, Inc.",2023,1,0.49238166,0.0,LYTS
"LSI Industries, Inc.",2024,1,0.67750293,0.0,LYTS
"LSI Industries, Inc.",2025,5,0.5467657,0.0,LYTS
"LUMENS CO., LTD.",2013,1,0.45191082,0.0,LUMN
"LUMENS CO., LTD.",2015,1,0.7375703,0.0,LUMN
"LUMENS CO., LTD.",2016,6,0.4090141,0.0,LUMN
"LUMENS CO., LTD.",2017,19,0.40550208,1.0,LUMN
"LUMENS CO., LTD.",2018,27,0.34787947,1.0,LUMN
"LUMENS CO., LTD.",2019,35,0.49294037,0.0,LUMN
"LUMENS CO., LTD.",2020,33,0.5329594,0.0,LUMN
"LUMENS CO., LTD.",2021,14,0.5030008,0.0,LUMN
"LUMENS CO., LTD.",2022,7,0.5392553,0.0,LUMN
"LUMENS CO., LTD.",2023,1,0.5716857,0.0,LUMN
"LUMENS CO., LTD.",2024,3,0.4746176,0.0,LUMN
"LUMENS CO., LTD.",2025,4,0.49375543,0.0,LUMN
La-Z-Boy Incorporated,2000,3,0.4879639,0.0,LZB
La-Z-Boy Incorporated,2002,2,0.45591298,0.0,LZB
La-Z-Boy Incorporated,2003,1,0.36925903,0.0,LZB
La-Z-Boy Incorporated,2004,2,0.42769474,0.0,LZB
La-Z-Boy Incorporated,2005,6,0.40406266,0.0,LZB
La-Z-Boy Incorporated,2006,3,0.4148886,0.0,LZB
La-Z-Boy Incorporated,2007,1,0.43094042,0.0,LZB
La-Z-Boy Incorporated,2008,4,0.61528265,0.0,LZB
La-Z-Boy Incorporated,2009,4,0.5041495,0.0,LZB
La-Z-Boy Incorporated,2010,2,0.6850662,0.0,LZB
La-Z-Boy Incorporated,2011,6,0.5423531,0.0,LZB
La-Z-Boy Incorporated,2012,3,0.5619407,1.0,LZB
La-Z-Boy Incorporated,2013,6,0.6552887,1.0,LZB
La-Z-Boy Incorporated,2014,6,0.6914076,1.0,LZB
La-Z-Boy Incorporated,2015,5,0.61513585,0.0,LZB
La-Z-Boy Incorporated,2016,10,0.57504815,2.0,LZB
La-Z-Boy Incorporated,2017,4,0.55975735,2.0,LZB
La-Z-Boy Incorporated,2018,5,0.73307514,3.0,LZB
La-Z-Boy Incorporated,2019,6,0.5603403,0.0,LZB
La-Z-Boy Incorporated,2020,13,0.6954992,0.0,LZB
La-Z-Boy Incorporated,2021,8,0.6614743,0.0,LZB
La-Z-Boy Incorporated,2022,2,0.4761094,0.0,LZB
La-Z-Boy Incorporated,2023,4,0.6064651,0.0,LZB
La-Z-Boy Incorporated,2025,1,0.8637978,0.0,LZB
Lam Research Corporation,2000,78,0.53497654,23.0,LRCX
Lam Research Corporation,2001,104,0.5216929,25.0,LRCX
Lam Research Corporation,2002,107,0.528742,21.0,LRCX
Lam Research Corporation,2003,132,0.5165031,20.0,LRCX
Lam Research Corporation,2004,103,0.48890483,7.0,LRCX
Lam Research Corporation,2005,125,0.47906587,8.0,LRCX
Lam Research Corporation,2006,109,0.47853985,5.0,LRCX
Lam Research Corporation,2007,89,0.51586854,6.0,LRCX
Lam Research Corporation,2008,74,0.47740158,5.0,LRCX
Lam Research Corporation,2009,93,0.4913235,3.0,LRCX
Lam Research Corporation,2010,120,0.43091258,11.0,LRCX
Lam Research Corporation,2011,115,0.48767167,13.0,LRCX
Lam Research Corporation,2012,167,0.4683187,15.0,LRCX
Lam Research Corporation,2013,161,0.47627732,15.0,LRCX
Lam Research Corporation,2014,172,0.46015558,22.0,LRCX
Lam Research Corporation,2015,156,0.5111243,26.0,LRCX
Lam Research Corporation,2016,188,0.54365057,42.0,LRCX
Lam Research Corporation,2017,213,0.5608384,67.0,LRCX
Lam Research Corporation,2018,256,0.5670514,74.0,LRCX
Lam Research Corporation,2019,243,0.62513155,0.0,LRCX
Lam Research Corporation,2020,235,0.6376212,0.0,LRCX
Lam Research Corporation,2021,128,0.64976954,0.0,LRCX
Lam Research Corporation,2022,89,0.6233313,0.0,LRCX
Lam Research Corporation,2023,96,0.6197794,0.0,LRCX
Lam Research Corporation,2024,167,0.64956295,0.0,LRCX
Lam Research Corporation,2025,242,0.6465074,0.0,LRCX
Lattice Semiconductor Corporation,2000,15,0.5911112,2.0,LSCC
Lattice Semiconductor Corporation,2001,15,0.56692755,3.0,LSCC
Lattice Semiconductor Corporation,2002,23,0.55840576,11.0,LSCC
Lattice Semiconductor Corporation,2003,40,0.6084651,11.0,LSCC
Lattice Semiconductor Corporation,2004,47,0.60812914,8.0,LSCC
Lattice Semiconductor Corporation,2005,49,0.5081698,10.0,LSCC
Lattice Semiconductor Corporation,2006,50,0.5118685,13.0,LSCC
Lattice Semiconductor Corporation,2007,41,0.48572755,2.0,LSCC
Lattice Semiconductor Corporation,2008,41,0.48487803,3.0,LSCC
Lattice Semiconductor Corporation,2009,47,0.51154584,1.0,LSCC
Lattice Semiconductor Corporation,2010,35,0.5106397,3.0,LSCC
Lattice Semiconductor Corporation,2011,25,0.47436494,0.0,LSCC
Lattice Semiconductor Corporation,2012,21,0.4973495,3.0,LSCC
Lattice Semiconductor Corporation,2013,18,0.51264364,0.0,LSCC
Lattice Semiconductor Corporation,2014,14,0.3914679,0.0,LSCC
Lattice Semiconductor Corporation,2015,19,0.5322471,0.0,LSCC
Lattice Semiconductor Corporation,2016,70,0.54522437,3.0,LSCC
Lattice Semiconductor Corporation,2017,53,0.5296658,2.0,LSCC
Lattice Semiconductor Corporation,2018,31,0.54761773,0.0,LSCC
Lattice Semiconductor Corporation,2019,15,0.5241902,0.0,LSCC
Lattice Semiconductor Corporation,2020,9,0.506046,0.0,LSCC
Lattice Semiconductor Corporation,2021,9,0.59416527,0.0,LSCC
Lattice Semiconductor Corporation,2022,7,0.62933767,0.0,LSCC
Lattice Semiconductor Corporation,2023,2,0.59696937,0.0,LSCC
Lattice Semiconductor Corporation,2024,4,0.6810346,0.0,LSCC
